x,y,z
22.038439,10.395657,-0.962024
-7.376652,12.730731,-0.428834
-4.699813,13.462269,1.400187
-19.845308,6.69956,1.077144
-8.938989,-1.939081,-0.363916
-2.180913,14.026553,-0.883492
-4.697963,13.672736,-0.880166
9.695192,14.322227,1.122336
19.287086,6.413406,1.195084
-4.366689,14.043446,-0.841062
-13.993287,11.628483,1.023997
19.430828,12.504075,1.48991
4.002229,14.352007,-1.5893
15.291916,15.615616,-1.515329
-4.279345,12.975359,-1.661632
-4.631827,1.298273,0.505339
7.988138,18.665508,-0.420637
2.674478,14.050638,0.137
-3.487603,2.495027,0.266318
-10.252431,10.747679,2.058707
-24.10878,2.876672,1.566231
5.568085,15.304139,-0.943636
3.704343,0.107174,1.42215
19.042139,-0.652431,-1.472527
-4.071891,15.413774,1.404475
17.477417,12.24874,-0.664674
-1.520436,13.900566,-0.776739
10.424419,0.50428,-1.629506
19.816521,9.671102,1.222147
22.590731,1.747016,0.488801
19.094574,2.790318,1.132749
14.753044,12.697635,-0.014834
-9.693219,9.523815,0.213229
-4.474092,11.880913,0.030194
-18.734074,12.241173,-1.63281
-5.405466,18.128365,-0.428059
-4.969777,16.477518,0.804472
18.508961,6.933145,-1.237412
-10.474662,12.836052,-0.713769
-12.077019,5.457343,-0.733792
-4.18503,10.298625,0.442835
-3.899354,13.203098,-1.337512
-14.377857,13.885633,1.105381
4.657527,1.913843,-0.797136
21.258339,10.640136,-0.591599
4.062821,0.260137,1.340113
15.450978,6.420791,1.029511
4.764994,22.006773,2.111996
-4.550598,15.539419,0.0002
19.87517,10.847589,-0.549385
-4.62815,11.704424,-1.55558
-4.290267,4.014397,1.016732
-1.136781,14.271905,-0.670903
-1.301277,13.221104,-0.78789
1.550287,15.518184,-0.880337
15.834795,12.671468,-0.541563
-10.75899,12.894374,-0.67519
-20.667725,6.154895,-1.224053
6.069983,21.101839,1.075361
-5.397972,16.398539,0.673156
7.836343,0.446022,-0.90954
22.21809,2.339437,-0.804331
-3.163083,-2.291185,-0.571792
-4.4722,14.728013,-0.778369
-3.581898,16.327515,-1.278204
-4.379335,2.335261,0.102052
12.0522,15.185799,1.176937
-12.978003,12.507341,1.555846
16.396023,11.529341,1.282317
-3.744222,13.231948,1.441759
13.517949,16.073915,2.124376
-9.324703,-1.476769,-1.641205
-3.612435,15.41374,-1.611756
11.352293,15.401973,-1.143038
-2.581373,5.332979,1.021703
-3.854575,11.613788,-1.617403
7.991313,19.405518,2.1245
-3.931125,2.19036,-1.034743
-1.35428,14.62558,1.370986
10.223761,16.989767,1.550211
-19.705557,1.494652,1.704515
-4.92857,15.095459,-1.363577
19.237961,7.590591,1.165251
19.460348,-0.866721,1.063298
23.729912,7.873935,0.594845
1.618404,-2.621553,-1.359408
-9.473058,8.451878,0.236009
4.39572,-7.351818,-0.561318
-4.512699,16.431055,0.160462
-21.359558,-0.617371,-1.530993
-5.75804,13.555287,1.401416
-3.975032,15.247316,-0.891696
12.302662,17.532507,-0.63939
-10.355087,12.827613,-1.525322
-4.989726,14.986022,-0.857481
5.241589,21.525942,1.703429
-1.212676,6.703743,0.977234
-8.238448,11.047312,-0.115363
9.066472,17.800085,1.209449
21.499552,12.75034,-0.469372
7.81904,24.011513,-1.513536
21.362589,8.476728,1.657907
3.634068,17.945536,1.131294
9.563405,15.448264,1.053311
17.607866,1.620936,-1.226115
-3.071996,17.540354,-1.606989
5.386785,16.265356,-0.961297
6.867636,-0.115189,-0.69912
-4.774883,14.38425,-0.874444
-1.781011,12.987858,-0.27317
1.108431,14.447496,-1.572178
4.580394,20.04558,0.708946
2.80819,14.17493,-0.816059
11.787001,18.123697,1.076526
-4.969068,13.362651,1.400947
3.972018,0.544885,1.345596
12.000636,15.359057,-0.801478
4.37936,-7.308078,-0.420597
-1.333825,13.235811,-0.855088
8.590687,23.400467,-0.763759
16.208851,14.559189,0.37586
3.225906,18.867344,-0.772603
4.724253,23.663465,-0.139637
8.120495,18.864897,1.584876
4.018383,21.936993,-1.64629
3.082367,14.164036,-1.362114
21.720121,12.746653,0.578944
19.218449,7.889074,1.042969
-12.141858,7.142774,-0.101762
-11.996258,15.307638,2.183559
15.697937,5.60846,-0.940327
8.170676,0.613957,1.124312
5.649545,20.522415,-0.682075
-4.09763,12.879163,-0.672672
4.842598,21.864697,1.968555
-19.156479,1.359672,1.742855
23.056381,6.219702,0.105094
-1.218464,6.616611,-0.818417
-18.864489,9.849214,0.267844
8.448174,17.505823,-0.69474
15.134224,0.530382,-1.644256
-20.623028,9.476755,-0.112281
-12.66555,10.49222,0.58169
11.316348,13.280291,-0.362738
19.683548,12.470366,1.609944
-4.1745,2.336272,0.14325
-2.574962,13.761978,-0.941769
13.370385,15.837145,-1.19223
-6.285353,15.398506,1.188739
21.356903,7.83341,1.756435
19.597197,-1.604356,1.184985
15.58878,12.12579,0.781093
-20.486792,8.232023,-1.550242
-17.942991,11.671399,-0.847522
-12.097026,6.717577,-0.809748
-9.090017,11.369224,1.943186
-18.301186,12.343214,1.269055
-2.455737,6.268567,0.974609
-5.171941,17.910376,-0.492096
8.6908,19.111273,-0.653476
-4.890153,10.341174,-0.689503
4.981579,20.878979,-0.71373
4.555614,18.597134,1.466655
13.329321,14.017277,-0.881515
-4.936077,14.726564,-1.016657
21.572674,8.614094,-1.628336
2.641075,14.143599,-1.390107
-14.893095,10.241861,-0.341135
23.311483,8.636345,-1.139393
-4.213391,13.656251,-0.912174
18.818745,10.837563,-0.687368
-8.992573,3.491154,0.749172
-10.872248,-0.577772,1.899479
-0.977012,13.395331,-1.606096
17.456329,11.783811,-0.86544
-11.875616,4.286078,-0.589706
12.617833,13.445819,0.37607
-4.50746,16.499804,-0.09103
-5.417695,-0.984504,1.444714
-3.627535,16.476564,-0.46637
19.161282,1.613045,-0.854008
-20.602375,9.333243,1.909245
7.18541,0.290549,1.198848
-8.66594,0.437332,-1.648081
-12.595619,-0.910082,1.36183
-3.744062,13.779437,-0.814813
-4.594981,14.92093,-0.838758
9.643538,15.861765,-0.625759
14.190052,0.890056,-0.654829
-4.427506,14.592314,-0.748233
-4.502223,16.499771,0.258712
8.301049,19.092911,-0.693903
21.574373,-5.473433,0.579177
18.849403,10.680972,-0.935269
16.739147,1.83867,-0.057536
-8.237516,11.037648,-0.998564
8.423472,17.73971,-0.695156
20.271162,0.754984,-0.246665
-0.665431,11.937223,-1.204513
20.310375,0.996862,-0.62289
16.755789,6.974525,-1.614139
-3.486027,2.613485,0.459439
-6.602277,18.801241,1.491793
23.045494,10.084048,0.56505
-4.327163,14.857798,-0.828928
5.149574,16.776447,1.499321
5.840909,20.19175,-0.654224
15.618828,12.833197,-0.41153
-9.536176,-1.568662,-0.732042
16.881914,-0.628422,0.275123
18.249868,8.35289,-1.574748
-16.690182,10.044954,0.2699
-17.677279,-4.152644,1.057427
-2.783075,13.517765,-0.609814
22.043167,10.758639,-0.586721
4.717494,23.145872,1.430727
0.832155,12.086889,0.069743
-2.469132,12.920543,-0.368049
-4.698997,11.824803,0.095486
-0.184678,-1.238499,-0.550074
19.031437,-1.483542,-0.978958
15.51174,6.339161,-0.225699
-21.352121,0.6766,-1.239706
-0.941439,6.241618,0.146991
-4.2525,13.316774,-0.928701
-19.610157,0.865813,-0.536025
-3.006755,11.460424,-1.261019
10.28965,-2.416075,1.791528
22.050514,11.508246,1.423251
12.193825,16.479225,-0.607582
2.19305,14.342186,1.41372
3.119422,20.366123,1.133258
11.9839,13.622228,1.567429
-19.333269,3.863809,-0.210092
18.832375,12.403785,-0.161638
-4.839941,7.682899,0.880356
-6.178585,9.684783,-1.524865
2.133754,2.062105,-0.446516
-12.081602,6.466383,-0.538977
-14.811518,10.238229,-0.298587
1.72373,-2.064732,-1.450345
0.182523,-0.024266,1.402472
5.364189,21.052105,1.488529
8.758787,14.852682,-0.706604
16.113607,12.682893,-0.320145
24.426121,1.555249,0.264984
-4.749718,3.990272,-0.732341
5.903101,20.00038,-0.691739
21.634817,8.799809,-0.845401
-4.397825,11.45472,-1.539591
16.234999,1.277364,-0.8912
-5.707554,13.252197,1.419084
15.901025,3.123323,-0.118464
13.284716,1.052797,-0.704352
-3.346501,13.756119,-0.860702
-3.821679,14.628647,-0.71752
-4.341876,16.938826,-0.912416
-5.98149,10.237061,-0.571775
23.613508,0.963057,-0.007333
-8.10214,13.821031,-0.847505
7.376684,3.732981,1.00347
-4.344607,11.909077,0.006757
-12.962589,10.456398,0.133555
-24.253019,3.117735,1.025605
-4.402195,14.052268,-0.828976
2.957245,15.140931,1.322974
-4.148403,15.258916,-0.930707
16.132204,4.420877,-0.908195
21.454985,6.944683,1.051743
5.988707,20.760241,-0.69937
-4.722198,13.664006,-0.861677
16.733027,1.107585,-0.818721
9.00955,13.064519,-0.898985
5.386803,1.142734,1.318133
-0.020082,13.89363,1.399754
-13.823134,12.414161,1.919237
-11.796025,8.852166,-0.914623
7.629108,23.98098,-0.482462
11.969984,15.112225,2.129328
4.678079,12.562765,-1.463843
-11.654143,2.598591,0.462998
-17.614847,-0.20047,1.052523
-0.095449,-1.234796,-0.540158
-4.326308,13.60478,-0.776091
17.226486,9.821066,-0.964211
17.447128,1.766909,-1.123944
1.538087,13.936541,-1.240083
-4.858661,9.659227,1.0955
-4.300637,11.932624,-0.433059
22.874306,2.579329,-0.647671
-17.414049,-0.240577,0.481265
16.29673,12.126595,-0.727681
-20.43259,7.695415,-1.54321
20.625946,9.587648,1.261269
-19.144056,4.824,0.159816
-12.031478,6.747374,-0.836704
-4.947487,10.197615,0.476459
5.117332,17.525711,1.541681
16.702597,12.180152,-0.738464
20.316219,1.513366,-0.813997
12.300313,13.384542,-0.129874
-4.004639,13.259377,-1.027452
-3.991652,15.728967,-1.601521
19.394445,1.241611,1.125887
16.620548,4.188949,2.011694
8.786201,-4.956103,-0.087054
-12.485833,-1.111511,1.0602
-4.006378,11.986694,-0.092076
6.602821,15.155783,1.205349
6.084892,17.133722,-0.396442
19.913485,3.397221,1.663203
8.997639,19.151419,2.404971
-3.226661,14.51863,-0.787082
-12.67511,10.487349,0.340055
3.914971,15.634213,1.059273
19.475006,12.496139,-0.288679
-3.903866,14.069448,1.453628
17.829948,2.804683,-1.021869
-3.404499,16.790951,-0.890352
-17.650919,-1.033269,0.116059
-11.437034,13.413231,-0.645936
3.643583,18.964327,-0.745908
21.874008,8.28321,-1.265891
-7.833092,0.499663,1.990035
21.522745,9.683801,-0.566084
8.046888,20.321938,-1.186859
-3.988195,11.97554,0.023953
21.705397,9.203437,-0.636575
6.14649,22.040791,1.983546
-5.089341,10.346743,-0.423539
8.051418,19.408852,2.110171
-5.015465,15.123527,-0.429292
-14.203958,10.307604,0.219819
-6.247163,12.750904,-1.629398
14.040754,2.824799,-1.41239
17.096422,8.730531,-0.870739
20.484455,8.969979,-0.662088
15.204157,11.227169,-0.342667
-4.669803,11.747145,0.103249
-17.186893,9.991387,0.296338
5.380584,19.582752,-1.562306
-3.61085,14.699999,-0.835527
-3.044944,14.505473,-0.847891
16.966072,-2.201804,1.192896
4.545376,0.622283,1.374635
8.299212,-2.325355,-1.67161
-3.882272,11.992927,-0.481787
20.192408,7.451934,1.257957
-4.577507,15.15531,-0.832739
-4.785077,14.08766,-0.870541
12.588725,0.745307,1.186567
-7.966466,11.284912,2.095295
6.1951,18.530701,1.119019
14.820872,12.146561,-0.049758
17.19108,7.018301,1.406829
2.893335,-0.716419,1.65259
-2.449213,14.31043,-0.777796
-8.605375,-1.204835,-1.623739
2.966003,18.762436,-0.804637
16.153934,11.04858,-1.627127
-11.648532,-1.842813,-1.592525
5.572114,15.523442,-1.571132
-4.073349,13.601371,-0.508874
-18.21179,-1.479515,1.103499
-12.067027,6.70981,-0.984391
16.964252,2.884628,1.965636
-11.365552,11.839025,1.909365
15.198124,12.732579,-0.044402
19.134476,1.632138,-0.831337
-2.911001,14.237374,-0.851646
14.914048,15.628376,1.013558
-4.120373,14.382229,-0.79549
-20.497734,11.544247,-0.986814
-7.257802,13.801842,-1.566594
17.826483,10.102323,-1.014416
-19.501621,0.182928,1.519483
-4.620087,14.402932,-0.727832
10.871205,1.455168,1.091931
16.980558,0.970674,-0.181678
-5.394736,16.366629,0.551861
16.442902,1.40719,-0.860862
-4.577091,10.391504,-0.277144
17.68763,5.615254,0.314815
19.669369,1.983385,-1.538802
1.480872,0.154859,-0.997955
16.176617,13.012016,-0.724771
1.489459,0.102289,-1.614209
5.242765,19.786325,-1.325121
3.573771,16.108774,1.966162
20.619368,12.623756,0.147033
-4.095136,15.75371,1.427964
2.309582,15.488075,-0.864767
19.136789,3.380332,0.285531
-1.378011,13.539178,1.428567
1.027991,12.11159,0.067969
9.827254,14.539224,-0.773706
4.935122,2.080862,-1.07824
5.674253,21.398615,-0.761364
17.899927,-0.616249,-1.347003
2.363174,13.059105,1.428053
-7.109021,11.553962,1.146112
-4.630585,14.799237,-0.558796
-17.5429,-1.005348,-0.636514
-11.765659,3.12314,0.420469
-15.228559,-1.188794,1.126226
16.686882,11.869321,-0.823292
5.348449,23.711899,0.560247
5.729168,18.296621,1.220993
17.859684,1.070308,1.385413
-2.275898,0.314883,-1.635238
16.144016,1.200865,2.082217
0.903761,0.016173,-0.913992
19.777744,0.970906,-0.83171
21.872799,10.694575,-0.955374
-20.948658,12.148175,2.175726
-12.220785,-1.104678,0.88862
-1.037459,-6.263251,1.466506
12.919144,0.809825,-0.678719
17.297005,1.192899,-0.626331
21.139648,10.750463,1.02069
11.88169,13.755047,-1.425016
-3.930274,14.0097,1.43543
18.739195,12.013637,1.056939
8.246693,18.714266,-0.970694
6.084584,21.00349,-0.25847
-2.499815,12.872923,-0.24385
-5.979033,10.234502,-0.989016
16.075722,12.315692,-0.082505
20.447351,1.731356,-0.825152
3.084342,19.794155,-0.645654
-4.503385,13.951066,1.438559
-11.260679,11.932669,1.035094
-2.799586,8.78312,1.029884
-3.389184,16.802597,-0.370391
19.004185,3.366854,0.238789
16.06814,8.054319,1.999045
-5.283904,1.804458,0.388157
-3.642092,16.588802,-0.887957
11.119272,1.117936,1.088533
-2.923589,16.397068,-0.36233
-3.300505,16.391453,-0.239355
22.850948,0.863573,-0.365496
23.052439,1.253487,-0.033842
-4.599449,2.331856,0.271819
-12.177094,-4.268206,2.116936
-7.843121,-1.23849,-0.783591
-12.989002,10.467505,-0.080284
1.498385,-1.477898,-1.540455
15.350889,13.396001,-0.51009
-8.018347,11.078441,0.246823
20.709009,1.02084,-0.983285
-14.430943,-0.58072,-0.138314
1.129453,14.309959,-1.483261
-9.181597,13.785465,-0.844482
-7.440588,0.926338,1.447006
14.464196,14.161391,-0.82012
19.222927,6.437853,0.165208
18.986956,11.92501,-1.617083
-19.100853,11.456459,2.072677
15.230155,12.178225,-1.620357
5.74038,20.929379,-0.712273
-4.420085,14.53576,-0.764621
-4.434792,15.27374,-0.957085
0.987172,12.017252,1.461531
19.457394,1.502513,-0.849947
-19.661144,8.6759,-0.134463
-20.695236,9.205008,-0.402297
-20.017073,1.746257,-1.045262
14.717347,12.887815,-0.088792
22.096964,10.838798,-0.512058
21.994106,1.486106,-1.464822
23.296303,11.617383,0.017027
2.568835,14.69778,-0.834786
-12.428137,10.489704,0.979067
15.514278,10.690796,0.903657
-4.893871,13.918496,-0.635307
-9.045716,15.179021,1.154607
18.727833,11.046952,-0.974204
17.145947,-0.232309,-0.420759
-3.801445,13.662459,1.491846
-4.439691,16.51441,-0.402596
-2.902982,8.05994,0.952917
1.12645,-4.44395,1.378924
6.060715,18.630817,1.629328
-16.697037,10.02885,-1.046693
15.823216,12.986768,-0.631037
10.350364,2.2669,-1.506436
-4.542358,15.171922,-0.873076
5.473791,2.134954,1.944674
-9.949549,-0.379114,1.034194
18.622877,2.772021,-1.636454
11.755171,13.339123,0.029408
15.637322,5.611084,-0.886549
-2.331063,13.811945,-0.871863
8.65369,16.030045,-0.721577
16.233171,12.153237,-0.326528
7.060596,19.036798,-1.996282
-3.237525,16.388939,0.091284
-2.649037,16.26969,-1.626115
17.694668,2.963028,-0.854615
-1.683339,13.908367,-0.788601
-2.975246,-0.974216,1.409649
15.000092,12.143335,-0.573143
11.545574,22.763735,1.343648
21.311937,9.398679,1.18038
-3.347739,14.044544,-0.802995
-13.159185,-2.879124,-1.269169
8.578793,20.989841,1.169834
20.103395,1.677969,-0.844755
14.267231,13.949,-0.609061
17.584288,8.978897,-0.136494
-17.241106,9.945059,-0.104406
-4.818787,13.525539,-1.526244
1.463922,15.505991,-0.857985
9.36743,13.929789,-1.627668
-14.135464,12.88473,1.053309
20.242386,6.056194,1.518402
13.39605,-0.227723,1.919983
2.17232,14.816086,1.436767
-9.462777,-1.470463,-0.750859
23.341089,9.572028,-0.64859
17.748911,10.441076,1.451351
-3.414003,13.753598,-0.833447
24.313169,2.551048,-0.389863
12.372255,13.643223,-1.340816
-20.668627,9.933937,-0.727069
1.783551,14.755286,-0.772954
-18.508694,-0.58087,2.018219
-3.654073,13.925983,-0.798683
6.832209,18.434053,-0.912103
-19.470995,4.051068,1.535528
-9.127836,4.870735,-1.670869
5.373598,21.317951,-0.393265
16.331758,12.010166,-0.862522
16.73266,5.658865,0.660224
-4.015943,13.667204,-0.79886
-12.255676,7.197453,-1.73799
4.104833,14.678569,-0.846503
-4.964671,10.218915,0.447599
20.115389,1.192417,-0.823718
8.291695,18.843126,-0.683764
-4.153965,11.943195,0.113769
5.696424,2.434464,0.042
0.2054,-1.348409,-0.703494
-17.487459,11.740827,-0.827967
21.523867,10.831108,-0.756306
21.201023,9.075507,-0.844514
-16.163433,-2.13678,1.216515
-18.840277,8.507559,0.579137
-4.297927,11.450743,-0.140396
19.449343,1.498619,1.128525
-13.986227,-5.466502,-0.866642
15.999309,0.815679,-1.622671
-4.286897,13.615274,-0.613842
6.460168,20.650063,-0.684202
-2.348687,-1.536443,-1.457164
-18.006039,1.488163,1.233009
-18.196671,1.466801,1.289138
-1.763485,16.754299,0.22012
17.509573,3.407943,-0.756681
17.125622,5.502381,0.440413
22.591042,1.612178,-0.906089
-4.068285,16.49122,0.722499
17.664278,8.374856,-0.769327
-1.194787,-1.435649,-0.620525
-3.18115,2.501094,0.212892
-15.089569,10.215706,-0.061331
-14.090752,-3.822868,-0.782079
18.816277,9.93417,1.113016
15.481272,6.594022,-0.056505
7.934871,23.986525,-1.459388
6.094542,19.033379,1.054574
3.267915,17.846952,-0.860439
20.138638,1.923108,-1.040402
-3.280584,2.27862,0.061522
-2.813629,14.409053,-0.855717
-12.858328,12.788226,1.282095
13.956665,-0.722561,1.052591
5.959931,23.796576,-0.49519
-3.061869,16.461924,-0.539721
-4.616951,16.293528,-0.599202
-3.955431,11.996984,-0.696208
14.036658,-0.060034,1.103867
-3.277463,13.692799,-1.550067
-0.797601,13.995245,-1.278551
3.663877,1.757696,1.4409
-17.649687,11.747542,-1.376402
12.213835,13.873071,-1.473895
17.709,11.194318,-1.18555
18.437149,16.462942,1.884779
20.747158,1.037514,-1.429872
19.203442,0.844685,-1.018122
6.298175,20.017815,-0.680978
19.795134,1.828192,-0.788569
16.391632,1.481621,-1.553012
3.676286,18.82877,-0.865736
19.318094,1.527229,1.229519
-8.987032,10.953991,-0.217253
-8.281897,0.582402,-1.49343
-12.227291,-3.270698,1.091377
-5.950575,7.80761,-1.518516
-2.037116,13.237923,-1.636616
-3.274266,13.294013,1.414859
-13.984709,13.116121,2.137963
-5.009316,1.387067,0.496167
6.146478,19.980265,-0.694174
17.975258,-0.728076,-1.289274
8.908757,17.767195,-0.691756
19.308496,5.769041,-0.288188
-3.988679,16.218342,1.429627
-4.541728,11.853854,0.072994
19.544758,9.735809,-0.905882
-4.441916,15.517497,-1.186648
18.045147,5.701063,-0.873718
-3.600132,11.638191,-0.877774
15.165816,11.105227,-0.231079
-13.466631,10.381151,1.907076
18.314886,2.147351,-1.063712
-3.275121,16.38171,-0.569644
-4.313743,13.409271,-0.51626
7.905253,-5.101798,0.190085
-2.558041,14.063599,-0.876988
-1.936594,13.856833,-0.913481
18.824667,2.317233,1.975021
18.570791,12.395046,-0.017943
21.959972,10.355716,-0.917913
8.415079,17.057877,-0.86636
-11.70853,4.181704,-1.741118
14.923409,15.665869,1.228799
-9.928165,-0.636395,1.021685
-4.184251,2.352894,0.038027
-11.31324,11.198809,1.055634
22.705814,12.910074,0.131371
17.559034,7.239023,1.345923
5.985223,0.131788,-0.675792
13.645556,1.332001,1.063956
-14.441418,-2.307385,-1.577445
-5.371893,16.751911,1.449142
4.921313,20.666595,-0.717347
19.096458,3.728615,0.098709
0.564029,-2.031373,-0.456312
-3.849891,13.915068,-0.739457
21.916153,1.32875,-0.850154
3.998239,23.55382,-1.344303
0.018504,-1.166857,-0.724728
-12.002806,10.672879,1.93374
-15.250805,14.746858,-0.723589
-19.591051,12.077709,-0.838225
8.470808,18.250362,-0.733061
-2.940993,1.487398,1.420869
-4.304089,16.67687,-0.867572
21.786472,12.782898,0.302861
16.937908,0.964373,1.713655
-0.237572,14.059104,1.381312
-3.49047,2.571288,0.050336
19.147442,1.123444,-0.866063
12.584093,13.456905,0.380639
17.600891,5.497763,-0.129422
-3.769623,2.410823,0.481175
5.982121,19.976456,1.046029
-4.109718,13.699484,-0.816722
7.476888,0.210461,-0.707368
8.737497,-2.42415,-1.614056
8.599842,-0.161712,1.003855
-1.483789,13.500928,-0.548872
16.254995,0.76482,-0.80884
-4.529464,11.853275,-0.100313
-12.625546,-1.730844,0.25637
-4.430171,11.434855,-1.540998
-2.468457,5.147216,1.054868
21.996719,1.531863,-0.641727
4.10354,14.109042,1.056757
5.650574,20.556976,-0.649904
-11.536445,1.735049,0.403053
8.721619,15.584756,-1.142202
-6.882224,12.313912,2.116339
3.846696,14.986581,1.134911
4.210789,12.558049,-0.132027
6.380203,1.638488,-1.461869
5.456182,1.199582,1.074656
5.383784,22.038296,-0.756454
-9.521342,7.83983,-1.721043
-6.411594,16.222973,-0.333739
18.411779,0.578704,1.456381
-4.46599,14.668248,-0.803745
6.167829,17.794426,-0.709852
17.865095,11.608368,-0.912179
8.949237,18.361345,-0.543581
19.34807,12.346655,1.49248
21.00466,11.645383,1.127799
4.906872,19.783676,-1.390793
8.519186,19.158855,-0.678569
19.809725,0.130293,-0.642548
-4.728705,16.996748,-0.128211
20.719753,8.67574,-0.529083
-3.257618,13.773638,-0.773893
-15.051947,10.218468,0.235354
-3.290155,12.125569,0.631567
17.506296,9.288988,-0.315222
6.724273,2.624002,-0.96393
9.348577,17.377783,-0.689504
5.010562,19.617769,1.290916
-18.224857,-2.983849,-1.534235
-9.25403,12.770383,1.932688
-4.359723,10.286514,-0.302961
8.397138,18.140348,-0.680993
-8.586042,11.017845,-0.515189
22.174044,3.271537,-0.794953
-4.408903,11.916957,-0.044818
-3.601462,11.729611,-1.292552
20.483469,1.883166,-0.841532
7.813268,17.992876,1.264459
-13.991138,11.637756,1.044674
-14.656909,-2.335243,-0.898326
-10.886021,6.970816,1.087819
-6.43665,15.105801,1.372514
-13.877197,10.347303,0.443199
15.877823,12.599418,-0.052987
19.090014,10.919209,-0.880875
5.413886,20.2173,1.753275
21.9736,1.543985,-0.678101
-3.4598,14.059461,-0.329763
6.000429,20.266531,1.772128
-3.814187,11.523242,-0.298544
24.348801,1.607705,-0.954884
-4.52039,11.873536,0.006711
-9.736916,11.142339,-1.492743
-3.811833,15.013847,-0.800683
-5.408108,17.15984,1.442813
-7.740386,13.081018,-1.13116
-1.737022,17.455631,1.483925
-4.497793,16.454542,0.312689
-2.582551,14.184624,-0.836522
-5.328197,11.413052,0.401833
15.897148,2.918491,-1.261485
-4.491731,16.476467,-0.476794
-12.034401,4.595044,-1.143549
-1.194225,12.038893,-1.366679
17.497967,8.370407,-0.515911
7.023244,-1.178173,1.398926
18.895403,5.72795,0.034292
-2.078108,16.763718,1.399072
-6.566157,15.840689,1.404712
-4.657503,10.33692,0.422555
2.972318,17.299067,-0.736152
-3.809995,12.01581,0.088082
-0.461847,12.214493,-1.500168
10.113559,22.757797,0.363531
-1.425331,12.074114,-1.608026
14.910455,11.255665,0.127717
4.612502,23.79409,-1.274288
19.425426,0.219541,2.17357
10.954152,13.258149,-0.377382
-4.121382,14.355479,1.430079
-5.968562,14.867371,1.467922
19.88636,11.829852,-0.688841
-5.280317,1.272681,-1.023398
-4.751895,14.462564,-0.757171
3.912299,15.635509,-0.866012
24.354012,2.008782,0.122879
21.119724,8.967204,-0.855388
19.467052,1.666251,-0.851844
-20.697735,9.228268,-1.633256
-4.593649,13.598921,-0.864007
1.688793,1.951489,0.153421
0.294069,-0.036533,-1.508877
11.812,13.419394,-0.268624
-4.337528,14.457249,-0.696066
-16.055847,10.072056,1.958052
19.76893,7.709373,1.211603
4.32937,12.591707,-0.080815
20.93939,9.358118,1.062521
-10.669691,12.939985,-0.668295
15.79385,2.881464,1.283629
15.916817,2.927226,-0.387829
6.074688,1.318544,1.936359
-10.79711,16.392536,-0.727354
3.199592,17.351107,-0.774454
-4.098113,12.564408,1.414877
23.601482,10.798314,0.041948
17.407173,3.421664,0.471453
19.669178,11.860773,-0.879251
5.504339,1.582803,-1.503844
20.58843,1.444193,-0.816308
-3.85376,11.508602,-1.394145
7.531631,15.877844,-1.478193
-8.972978,13.082645,-0.868947
-4.499221,16.453661,-0.007459
2.11393,-1.013449,-1.503408
21.489527,9.856623,-0.486279
6.21584,14.66263,2.130457
-19.373854,4.223709,1.360399
-16.154966,10.565303,-0.400509
23.240612,8.564378,-1.169517
16.336079,4.099669,1.258178
-9.643034,10.855902,0.551648
19.676403,1.56483,-0.821385
2.955796,14.125712,-0.831145
18.675825,8.930088,-0.858755
-12.12109,5.511189,-0.49135
-4.670111,13.683502,-0.815638
17.550852,4.335339,0.425948
-1.89427,13.894026,-1.271438
-5.086359,1.384375,0.500284
-1.558858,3.804164,-1.231226
5.331609,16.286211,-0.873048
1.2925,1.957788,0.183881
-8.773581,1.565337,-0.552805
21.757868,12.762873,0.586402
16.6994,0.739831,1.060059
-0.862053,9.683964,1.006594
8.594013,18.560249,-0.704878
-4.153065,14.798512,-0.80639
19.148634,1.636687,-0.844579
-4.8001,13.197636,1.38872
-1.218225,13.532096,1.428309
-5.337412,2.22162,-0.356129
-9.730351,10.880017,-0.745568
6.577432,20.831215,-0.686221
5.617028,2.102273,-1.502289
5.131301,18.082949,-1.218151
13.981883,1.140213,-0.694219
-4.258063,1.341689,0.505616
-8.812843,-1.049466,2.108886
-5.531781,16.30722,-0.685064
-2.204164,13.832425,-0.89619
-3.304198,15.401464,-1.228717
-4.849062,13.650471,-0.612849
20.551506,1.937713,-0.854766
15.292541,11.81786,-0.06653
16.286333,11.824078,1.072921
0.067182,-1.233611,-0.857049
15.601631,5.612638,-0.527096
23.016037,2.723635,-0.561056
5.735497,18.359711,-0.473257
17.370258,1.133375,-0.687256
-11.886221,-1.941437,-0.983339
-3.794295,15.280261,-4e-05
5.415367,22.032705,-0.856141
-4.866285,13.963128,-0.612871
22.138971,3.347448,-1.640996
16.331821,12.132897,0.633776
-11.934604,-2.924199,-0.708999
4.413108,12.458992,1.337211
5.360321,21.143278,-0.636096
-22.510527,6.657299,2.11792
-3.174352,2.159216,-1.049694
-15.336012,15.408075,-0.919169
6.948099,16.543423,-0.720304
20.366009,1.018501,-0.787061
12.860953,0.98912,-1.34481
8.822144,18.081636,-0.682056
-8.330263,14.27782,2.118034
-15.206778,-2.671328,-0.786589
-9.598663,-1.553637,-1.059267
-0.074843,7.184611,-1.427101
6.464873,2.024433,-0.967921
13.253014,0.971054,-0.690997
-2.820299,7.194026,0.990387
-10.468482,-3.07064,2.102126
10.993619,0.823199,1.081147
-3.904945,13.647949,-0.841212
-3.854679,12.006055,-0.005053
-6.103955,9.995367,-0.585451
-4.280759,11.939735,0.276557
